Unitarian-s,index,Unitarian-h,Unitarian-l,Unitarian-p,Unitarian-t,Parish-h,Parish-l,Parish-p,Parish-t,Basement-l,Basement-l,Basement-p,Basement-t,Office-h,Office-l,Office-p,Office-t
4/2/2016 9:50,6965,52.1169,4.50484,1006.15,20.6859,45.4107,3.33771,1005.74,21.3616,56.7327,3.56385,1006.58,17.3075,40.8712,3.33359,1006.08,23.9249
4/2/2016 10:00,6966,51.7126,4.53635,1005.99,20.6109,45.3954,3.33808,1005.49,21.2865,56.0689,3.55849,1006.4,17.2754,40.7567,3.32975,1005.99,23.8606
4/2/2016 10:10,6967,51.972,4.54305,1005.56,20.5894,45.3191,3.34398,1005.18,21.2436,56.191,3.54696,1006,17.2861,40.772,3.31494,1005.64,23.8177
4/2/2016 10:20,6968,51.6439,4.52065,1005.58,20.5358,45.3115,3.3226,1005.12,21.19,56.5267,3.56833,1005.9,17.2646,40.7415,3.32755,1005.55,23.764
4/29/2016 2:10,7076,49.8968,4.53541,1021.69,18.0583,39.1775,3.34275,1021.2,18.5838,44.4494,3.54663,1021.95,17.64,33.3791,3.34128,1021.47,22.0159
4/29/2016 2:20,7077,49.3322,4.54347,1021.34,18.0368,39.269,3.32741,1020.84,18.5302,44.2129,3.53552,1021.59,17.6507,33.8827,3.32742,1021.28,21.7477
4/29/2016 2:30,7078,49.3551,4.53666,1021.45,17.9939,39.4445,3.32491,1021.06,18.498,44.2663,3.56157,1021.77,17.6507,34.1802,3.3358,1021.34,21.5547
4/29/2016 2:40,7079,49.8357,4.53824,1021.46,17.9725,39.5437,3.33972,1021.06,18.4444,44.2434,3.54704,1021.75,17.6507,34.3557,3.33445,1021.28,21.3723
4/29/2016 2:50,7080,49.7747,4.5308,1021.41,17.951,39.6581,3.33028,1021.04,18.3908,44.6401,3.53789,1021.79,17.6293,34.5159,3.31844,1021.32,21.3187
4/29/2016 3:00,7081,49.7442,4.50514,1021.54,17.8974,39.8107,3.3217,1020.92,18.3264,44.4723,3.5401,1021.63,17.64,34.7372,3.33886,1021.33,21.1364
4/29/2016 3:10,7082,50.3927,4.53498,1021.31,17.8974,39.9251,3.31128,1020.84,18.2942,44.4189,3.55904,1021.55,17.6293,34.8592,3.33657,1021.17,21.0506
4/29/2016 3:20,7083,50.5071,4.54558,1021.31,17.876,39.9785,3.33178,1020.88,18.2513,44.1289,3.53586,1021.53,17.6186,32.3415,3.31642,1021.18,22.7237
4/29/2016 3:30,7084,50.8657,4.52964,1020.86,17.8438,40.0777,3.3257,1020.4,18.187,44.2739,3.54832,1021.03,17.6186,31.075,3.32201,1020.82,23.5924
4/29/2016 3:40,7085,50.4384,4.53719,1020.79,17.8116,40.1388,3.31077,1020.33,18.1441,44.4112,3.54734,1021,17.5864,32.8222,3.32462,1020.71,22.5199
4/29/2016 3:50,7086,50.3545,4.57105,1021.09,17.8009,40.1922,3.31736,1020.57,18.1012,44.396,3.55739,1021.23,17.5971,33.463,3.31043,1020.84,22.1124
4/29/2016 4:00,7087,50.7818,4.55177,1021.33,17.7687,40.2532,3.29282,1020.77,18.0583,44.2434,3.53311,1021.48,17.5971,33.8521,3.34345,1021.11,21.8121
4/29/2016 4:10,7088,50.1714,4.52214,1021.44,17.7258,40.2685,3.30075,1020.85,18.0368,44.1213,3.56006,1021.55,17.64,34.1497,3.32429,1021.14,21.6298
4/29/2016 4:20,7089,50.1485,4.54201,1021.2,17.7044,40.3066,3.32549,1020.76,17.9725,44.2892,3.55964,1021.47,17.5864,34.3862,3.33024,1021.1,21.4903
4/29/2016 4:30,7090,50.0799,4.54243,1021.4,17.6722,40.3142,3.32521,1020.91,17.9618,44.4646,3.55512,1021.67,17.5649,34.4549,3.33817,1021.18,21.4152
4/29/2016 4:40,7091,50.4995,4.54568,1021.33,17.6507,40.3676,3.32991,1020.82,17.876,44.3731,3.55262,1021.61,17.5542,34.5693,3.34267,1021.19,21.308
4/29/2016 4:50,7092,50.0646,4.5141,1021.15,17.6186,40.3982,3.32088,1020.73,17.8438,44.0145,3.53718,1021.4,17.6186,34.6837,3.32784,1021.1,21.2973
4/29/2016 5:00,7093,50.2477,4.54925,1020.87,17.5864,40.3982,3.33252,1020.44,17.8009,44.0298,3.53535,1020.98,17.5971,31.6167,3.30826,1020.67,23.2278
4/29/2016 5:10,7094,51.0641,4.54033,1020.74,17.5971,40.4363,3.31691,1020.4,17.7794,44.4494,3.52451,1021.02,17.522,31.4107,3.32137,1020.82,23.3887
4/29/2016 5:20,7095,50.6597,4.52421,1021.03,17.5435,40.4745,3.31751,1020.41,17.7258,44.4265,3.54024,1021.25,17.522,32.9442,3.31004,1020.8,22.5199
4/29/2016 5:30,7096,50.3774,4.54012,1020.79,17.5113,40.5126,3.32586,1020.25,17.6936,44.0526,3.56129,1020.81,17.5971,33.5393,3.33563,1020.55,22.1231
4/29/2016 5:40,7097,51.0107,4.56008,1020.74,17.5113,40.5736,3.31186,1020.28,17.6615,44.0984,3.56272,1020.98,17.5971,33.9361,3.3149,1020.56,21.8872
4/29/2016 5:50,7098,50.7741,4.55998,1020.82,17.4684,40.6652,3.32509,1020.4,17.6293,44.5104,3.55517,1021.08,17.5113,34.1421,3.3457,1020.76,21.7692
4/29/2016 6:00,7099,50.6673,4.5643,1020.76,17.4255,40.7262,3.3098,1020.29,17.5864,44.5486,3.56929,1020.93,17.5113,34.2946,3.33204,1020.66,21.619
4/29/2016 6:10,7100,50.7513,4.52067,1020.73,17.4041,40.8025,3.31479,1020.26,17.522,44.0832,3.55295,1020.81,17.5864,34.3938,3.3313,1020.57,21.5011
4/29/2016 6:20,7101,50.797,4.52108,1020.65,17.3826,40.8864,3.31143,1020.04,17.4899,44.1518,3.54248,1020.61,17.5649,34.5235,3.3349,1020.43,21.3723
4/29/2016 6:30,7102,51.1632,4.54789,1020.54,17.3719,40.9246,3.31679,1020.08,17.4577,44.3578,3.5529,1020.71,17.522,34.5922,3.29526,1020.51,21.2329
4/29/2016 6:40,7103,50.675,4.544,1020.45,17.3397,40.978,3.31612,1019.89,17.4255,44.5943,3.56269,1020.52,17.4791,31.9372,3.31705,1020.35,23.0776
4/29/2016 6:50,7104,50.8504,4.55061,1020.65,17.3075,41.0161,3.32061,1020.12,17.4041,44.251,3.56663,1020.76,17.5649,31.4336,3.33441,1020.54,23.4423
4/29/2016 7:00,7105,51.1175,4.57137,1020.33,17.2646,41.0695,3.32798,1019.8,17.3397,44.2205,3.54789,1020.45,17.5649,32.7993,3.32149,1020.17,22.5521
4/29/2016 7:10,7106,50.881,4.53184,1020.51,17.2325,41.1306,3.31536,1020.05,17.3075,44.4417,3.55967,1020.7,17.522,33.3486,3.32755,1020.41,22.1338
4/29/2016 7:20,7107,51.5066,4.55272,1020.77,17.2432,41.1687,3.32713,1020.24,17.3075,44.5791,3.53732,1020.99,17.4899,33.7682,3.34677,1020.64,21.9193
4/29/2016 7:30,7108,50.8886,4.54442,1020.96,17.211,41.1916,3.32925,1020.49,17.2861,44.3044,3.55665,1021.06,17.5542,33.9361,3.32861,1020.75,21.7692
4/29/2016 7:40,7109,51.1861,4.53132,1020.92,17.1896,41.2374,3.32163,1020.37,17.2539,44.312,3.54302,1021.17,17.5435,34.0887,3.32608,1020.82,21.6619
4/29/2016 7:50,7110,51.1098,4.52034,1020.78,17.1467,41.2755,3.31739,1020.37,17.2003,44.7622,3.55967,1021.14,17.4791,34.2718,3.32865,1020.72,21.5332
4/29/2016 8:00,7111,51.2472,4.52913,1020.86,17.1252,41.2984,3.33133,1020.4,17.1467,44.5867,3.53691,1021.11,17.4791,34.4167,3.34181,1020.68,21.4152
4/29/2016 8:10,7112,50.9572,4.54106,1021.03,17.1038,41.3442,3.34148,1020.43,17.1467,44.3883,3.55794,1021.32,17.5649,34.493,3.33224,1020.94,21.3509
4/29/2016 8:20,7113,51.2548,4.52338,1021.09,17.093,41.4205,3.32497,1020.63,17.1038,44.5791,3.56244,1021.47,17.5113,31.9906,3.31696,1020.91,23.1098
4/22/2016 11:50,7182,48.8058,53.5221,1017.24,21.0291,44.9224,56.3128,1016.69,21.1793,47.1425,3.54554,1017.28,18.4229,36.614,21.1497,1017.19,23.0133
4/22/2016 12:00,7183,49.2177,36.025,1017.13,20.9862,45.0674,52.8483,1016.72,21.1793,47.669,3.54846,1017.3,18.3479,36.7132,17.9137,1017.2,22.9918
4/22/2016 12:10,7184,49.5534,56.0993,1017.11,20.9755,45.4412,66.3241,1016.67,21.1471,47.7987,3.54349,1017.22,18.3908,36.7895,27.1224,1017.11,22.9811
4/22/2016 12:20,7185,49.7671,53.1309,1017.2,20.9648,44.8385,72.5618,1016.75,21.1257,47.196,3.5503,1017.31,18.4122,36.7437,28.2444,1017.18,22.9489
4/22/2016 12:30,7186,49.7899,41.259,1017.12,20.9541,45.9905,65.9967,1016.66,21.1471,47.5927,3.52813,1017.18,18.4015,36.9573,24.7185,1017.13,22.9704
4/22/2016 12:40,7187,49.9273,37.5983,1017.12,20.9433,46.5627,67.5564,1016.6,21.1257,47.7148,3.54397,1017.15,18.4122,37.1099,22.3475,1017.05,22.9489
4/22/2016 12:50,7188,50.0875,55.7864,1017.06,20.9326,44.8842,74.5835,1016.59,21.1257,47.875,3.55071,1017.15,18.4658,37.1786,30.1493,1017.12,22.9489
4/22/2016 13:00,7189,49.7899,75.0727,1017.08,20.9648,45.5404,93.5355,1016.64,21.1257,47.5851,3.54067,1017.23,18.4551,37.3464,39.9875,1017.11,22.9489
4/22/2016 13:10,7190,49.6068,64.3717,1016.89,20.9433,46.9976,92.0938,1016.53,21.1149,47.5088,3.54255,1017.13,18.4015,39.7954,39.0624,1016.94,23.024
4/22/2016 13:20,7191,49.4237,63.5478,1016.81,20.9648,47.3028,93.8193,1016.3,21.1149,47.6766,3.53742,1016.91,18.4444,39.8412,37.7325,1016.86,23.0991
4/22/2016 13:30,7192,50.0188,79.3148,1016.46,20.997,47.875,114.559,1016.03,21.1471,47.5469,3.55446,1016.54,18.4658,39.6657,44.8642,1016.41,23.1849
4/22/2016 13:40,7193,50.6978,75.7437,1016.32,21.0184,47.9055,113.517,1015.95,21.1578,47.9131,3.54928,1016.5,18.4337,40.0548,46.953,1016.34,23.3458
4/22/2016 13:50,7194,50.8275,66.9883,1016.33,21.0506,48.1039,96.3714,1015.9,21.1686,48.1496,3.54646,1016.42,18.38,40.1082,40.2058,1016.33,23.4637
4/22/2016 14:00,7195,51.3311,71.7972,1016.4,21.0935,48.7829,106.69,1015.94,21.19,47.7453,3.54132,1016.55,18.5838,40.2914,43.8851,1016.47,23.5495
4/22/2016 14:10,7196,51.1098,82.0232,1016.52,21.1257,49.0117,112.682,1016.01,21.2115,47.7224,3.54431,1016.58,18.4337,40.3295,47.4675,1016.44,23.6782
4/22/2016 14:20,7197,51.2624,81.0765,1016.41,21.2007,49.3398,121.719,1015.95,21.2436,48.081,3.54619,1016.53,18.38,40.3295,46.8153,1016.33,23.7748
4/22/2016 14:30,7198,51.354,99.8267,1016.28,21.2436,49.645,139.124,1015.84,21.2758,47.9284,3.53928,1016.42,18.498,40.5431,56.6431,1016.23,23.9142
4/22/2016 14:40,7199,51.3692,53.9147,1016.33,21.2973,50.0036,90.2865,1015.92,21.2973,47.5316,3.5515,1016.44,18.4337,40.5431,38.0714,1016.31,23.9571
4/22/2016 14:50,7200,51.6744,72.2579,1016.15,21.3831,50.3469,104.773,1015.73,21.3509,47.8139,3.55682,1016.26,18.4229,40.6194,51.9317,1016.16,24.0643
4/22/2016 15:00,7201,51.6515,92.8047,1016.04,21.4367,50.675,130.973,1015.63,21.3831,47.997,3.52232,1016.17,18.4444,40.6957,65.2827,1016.05,24.2038
4/22/2016 15:10,7202,51.8423,94.0773,1016,21.544,51.148,127.313,1015.57,21.4152,48.7676,3.57252,1016.06,18.4229,44.7622,73.8343,1015.94,24.3432
4/22/2016 15:20,7203,51.6668,92.6947,1015.84,21.619,50.9878,125.737,1015.4,21.4689,47.6461,3.53843,1016,18.498,45.3649,66.7765,1015.9,24.4612
4/22/2016 15:30,7204,52.0025,90.5043,1015.77,21.737,51.2243,126.034,1015.33,21.4903,47.7453,3.53887,1015.89,18.4551,45.7616,68.525,1015.89,24.6328
4/22/2016 15:40,7205,52.0559,95.2663,1015.65,21.8014,50.7436,131.445,1015.24,21.5547,48.3098,3.55082,1015.72,18.498,47.1197,68.053,1015.71,24.8473
4/22/2016 15:50,7206,52.3153,96.2347,1015.46,21.8764,50.7436,136.596,1014.98,21.6298,47.9207,3.53993,1015.53,18.4658,46.8603,75.0105,1015.44,24.9545
4/22/2016 16:00,7207,52.2848,101.849,1015.29,21.973,50.4995,153.045,1014.9,21.6834,48.1344,3.86602,1015.42,18.4658,47.5545,82.2518,1015.35,25.1261
4/22/2016 16:10,7208,52.3153,88.2882,1015.08,22.0373,50.6139,127.532,1014.74,21.7585,48.4167,3.54605,1015.34,18.498,46.578,75.2171,1015.18,25.2656
4/22/2016 16:20,7209,52.567,101.982,1015.03,22.1338,50.2248,149.405,1014.7,21.8335,48.3861,3.55514,1015.27,18.5624,46.0058,75.4044,1015.25,25.4372
4/22/2016 16:30,7210,53.0096,63.8423,1014.81,22.2089,50.1028,141.685,1014.51,21.8872,48.0581,3.61166,1015.18,18.498,46.639,70.8199,1015.1,25.5122
4/22/2016 16:40,7211,53.4444,96.2309,1014.76,22.3162,49.7518,159.57,1014.35,21.973,47.9436,4.29955,1015.07,18.498,46.5551,75.3456,1014.99,25.6302
4/22/2016 16:50,7212,54.0014,98.1891,1014.74,22.3912,49.6526,157.603,1014.36,22.0695,48.2412,4.39469,1015.04,18.5517,46.4559,75.7712,1014.96,25.8018
4/22/2016 17:00,7213,53.9937,55.8782,1014.72,22.4878,49.3856,107.067,1014.26,22.1338,48.1573,3.54873,1015.01,18.498,46.9518,43.4772,1014.86,25.8554
4/22/2016 17:10,7214,53.8412,69.1689,1014.57,22.5628,49.1033,122.757,1014.17,22.2304,48.409,3.55671,1014.84,18.4551,46.6543,45.492,1014.67,25.8769
4/22/2016 17:20,7215,53.948,57.1925,1014.53,22.6272,49.027,105.027,1014.09,22.284,48.8363,3.55698,1014.91,18.5624,46.5093,35.7761,1014.6,25.952
4/22/2016 17:30,7216,53.6046,77.59,1014.51,22.713,49.0041,123.27,1014.04,22.3912,48.0733,3.76039,1014.87,18.5517,46.4025,45.2364,1014.59,26.0378
4/22/2016 17:40,7217,53.9327,76.1112,1014.38,22.7988,48.7218,123.287,1014.01,22.477,48.3938,3.5402,1014.66,18.498,46.6085,48.0969,1014.62,26.1557
4/22/2016 17:50,7218,54.1082,64.339,1014.33,22.8631,48.5082,120.042,1013.86,22.5521,48.0581,3.53521,1014.61,18.5195,46.3109,38.5497,1014.55,26.2094
4/22/2016 18:00,7219,54.0853,105.162,1014.25,22.9811,48.3327,182.021,1013.81,22.6165,48.7142,4.22043,1014.58,18.5624,46.494,64.8183,1014.5,26.3166
4/4/2016 0:30,7220,42.6946,4.52244,1019.12,16.8571,25.6963,3.31621,1018.48,17.4362,30.6478,3.54469,1019.26,16.9965,25.9557,3.32584,1018.93,21.5976
4/4/2016 0:40,7221,43.5796,4.53101,1019.23,16.8142,25.7802,3.33902,1018.66,17.3612,30.9301,3.53922,1019.43,16.9965,25.0783,3.31819,1019.15,22.7023
4/4/2016 0:50,7222,44.2281,4.51995,1019.25,16.7713,25.8642,3.3469,1018.75,17.2754,31.6854,3.5472,1019.53,16.9751,24.7198,3.31872,1019.08,23.142
4/4/2016 1:00,7223,43.6559,4.56588,1019.47,16.7177,25.9328,3.32876,1019.01,17.1896,31.0445,3.5383,1019.81,16.9322,25.3759,3.32861,1019.42,22.4449
4/4/2016 1:10,7224,43.6864,4.53174,1019.7,16.6855,25.8184,3.3288,1019.12,17.1359,30.6554,3.53203,1019.96,16.9107,25.5971,3.32939,1019.54,22.1446
4/4/2016 1:20,7225,42.8625,4.54967,1019.55,16.5997,25.9786,3.31688,1019.07,17.0394,30.8996,3.53159,1019.84,16.8893,25.6963,3.32453,1019.48,21.855
4/4/2016 1:30,7226,42.9006,4.54085,1019.83,16.5568,25.9786,3.3187,1019.24,16.9751,31.1284,3.53467,1020.13,16.8893,24.9334,3.33008,1019.66,22.7881
4/4/2016 1:40,7227,43.1829,4.54873,1020.06,16.4924,26.0168,3.33607,1019.57,16.9107,30.0298,3.54346,1020.41,16.8464,24.6282,3.32437,1020,23.1098
4/4/2016 1:50,7228,43.3355,4.56387,1020.25,16.4603,26.1083,3.33047,1019.68,16.8464,30.7088,3.56274,1020.54,16.8571,25.1241,3.3146,1020.16,22.5199
4/4/2016 2:00,7229,42.8472,4.56704,1020.35,16.4174,26.1541,3.29569,1019.77,16.7713,30.9453,3.54034,1020.66,16.8035,25.3606,3.31312,1020.18,22.1875
4/4/2016 2:10,7230,44.0374,4.53792,1020.28,16.3745,26.2304,3.30394,1019.69,16.7177,30.7546,3.54034,1020.47,16.8035,25.4064,3.33608,1020.1,21.9515
4/4/2016 2:20,7231,42.9235,4.55493,1020.37,16.3101,26.2304,3.31174,1019.8,16.6319,30.4876,3.54619,1020.64,16.782,24.3307,3.33245,1020.21,23.2063
4/4/2016 2:30,7232,42.9922,4.53352,1020.35,16.235,26.3296,3.3268,1019.81,16.5568,30.8004,3.53355,1020.68,16.782,24.5748,3.3423,1020.23,22.9704
4/4/2016 2:40,7233,43.8695,4.56631,1020.51,16.2029,26.4059,3.31174,1020.05,16.5032,30.4494,3.5384,1020.81,16.7606,25.002,3.32592,1020.43,22.4449
4/4/2016 2:50,7234,43.8924,4.57157,1020.6,16.1707,26.2685,3.30992,1020.16,16.4388,29.9917,3.53979,1021,16.7177,25.1089,3.33269,1020.62,22.1553
4/4/2016 3:00,7235,44.2663,4.58277,1020.71,16.1171,26.3753,3.32191,1020.26,16.3316,30.2892,3.51803,1021.02,16.7498,24.735,3.33057,1020.62,22.6057
4/4/2016 3:10,7236,43.2592,4.57844,1020.76,16.042,26.444,3.30217,1020.21,16.2672,30.7928,3.55251,1020.92,16.7177,23.8195,3.33236,1020.62,23.453
4/4/2016 3:20,7237,44.518,4.55114,1020.74,16.0098,26.6576,3.33833,1020.26,16.2243,30.1137,3.54152,1021.07,16.6855,24.5977,3.31904,1020.59,22.7559
4/4/2016 3:30,7238,43.0227,4.54421,1020.68,15.9454,26.4745,3.33227,1020.16,16.1492,29.7857,3.52262,1021,16.6319,24.8876,3.32108,1020.55,22.3162
4/4/2016 3:40,7239,44.3273,4.57475,1020.78,15.9133,26.6195,3.31745,1020.23,16.0634,30.8309,3.53508,1021.04,16.6748,24.9181,3.31847,1020.64,22.0802
4/4/2016 3:50,7240,44.1747,4.54767,1020.69,15.8489,26.4974,3.32713,1020.16,16.0098,30.1366,3.53759,1020.99,16.6426,23.789,3.33204,1020.49,23.3672
4/4/2016 4:00,7241,43.9382,4.55608,1020.77,15.8275,26.444,3.32479,1020.33,15.9454,29.8467,3.54054,1021.02,16.6211,24.1476,3.33343,1020.63,23.0026
4/4/2016 4:10,7242,44.0832,4.55808,1020.49,15.7524,26.7187,3.31891,1020,15.8704,29.6865,3.53745,1020.79,16.589,24.5977,3.34267,1020.33,22.4556
4/4/2016 4:20,7243,43.7856,4.52828,1020.19,15.6988,26.8102,3.31494,1019.72,15.8275,30.1137,3.54024,1020.55,16.589,24.6816,3.33155,1020.06,22.1767
4/4/2016 4:30,7244,44.6859,4.54505,1020.34,15.6666,26.795,3.34595,1019.88,15.7631,29.8315,3.55218,1020.59,16.5782,23.9492,3.31526,1020.19,23.0026
4/4/2016 4:40,7245,44.1366,4.51574,1020.45,15.5915,26.8789,3.31897,1019.95,15.688,29.9535,3.54166,1020.7,16.5782,23.6288,3.3233,1020.27,23.3672
4/4/2016 4:50,7246,44.0908,4.54957,1020.37,15.5486,26.8789,3.30521,1019.79,15.6451,30.1748,3.54594,1020.6,16.5675,24.1247,3.34598,1020.27,22.7881
4/4/2016 5:00,7247,44.4951,4.5483,1020.33,15.5057,27.0925,3.33542,1019.8,15.5915,30.3426,3.53535,1020.49,16.5461,24.4298,3.30489,1020.14,22.3483
4/4/2016 5:10,7248,44.8842,4.54516,1020.66,15.495,27.268,3.30926,1019.99,15.5486,30.1671,3.55723,1020.83,16.5139,24.323,3.31409,1020.46,22.4341
4/4/2016 5:20,7249,44.2357,4.54967,1020.82,15.4306,27.4206,3.31249,1020.1,15.5057,#N/A,#N/A,#N/A,#N/A,23.3694,3.30666,1020.53,23.5066
4/4/2016 5:30,7250,44.7545,4.54159,1020.55,15.3663,27.4892,3.3062,1019.98,15.4414,#N/A,#N/A,#N/A,#N/A,23.8958,3.30196,1020.49,23.0455
4/4/2016 5:40,7251,45.3573,4.53949,1020.46,15.3341,27.6571,3.33288,1019.86,15.3877,#N/A,#N/A,#N/A,#N/A,24.3307,3.32796,1020.24,22.4985
4/4/2016 5:50,7252,45.1131,4.51806,1020.64,15.3019,27.8097,3.31418,1020,15.3341,#N/A,#N/A,#N/A,#N/A,24.5138,3.31551,1020.35,22.2518
4/4/2016 6:00,7253,45.1894,4.53174,1020.53,15.259,28.0004,3.32716,1019.9,15.2805,#N/A,#N/A,#N/A,#N/A,23.6593,3.3313,1020.22,23.2278
4/4/2016 6:10,7254,45.075,4.56661,1020.26,15.2376,28.1225,3.30883,1019.72,15.2054,#N/A,#N/A,#N/A,#N/A,23.5372,3.34132,1020.12,23.4101
4/4/2016 6:20,7255,45.1589,4.52819,1020.15,15.1518,28.2751,3.33051,1019.62,15.1625,#N/A,#N/A,#N/A,#N/A,24.1323,3.32531,1020.05,22.7666
4/4/2016 6:30,7256,45.0063,4.55861,1020.07,15.1196,28.42,3.31128,1019.53,15.0982,#N/A,#N/A,#N/A,#N/A,24.5138,3.32372,1019.82,22.3591
4/4/2016 6:40,7257,45.403,4.56757,1019.77,15.0874,28.5421,3.314,1019.27,15.0553,#N/A,#N/A,#N/A,#N/A,23.8119,3.3123,1019.61,23.0884
4/11/2016 16:10,7398,47.5851,69.9152,1024.35,15.066,39.1393,123.797,1023.84,15.066,38.2238,3.55166,1024.56,16.4495,29.5186,64.0976,1024.18,21.7156
4/11/2016 16:20,7399,47.6156,55.2252,1024.09,15.066,39.1546,113.193,1023.49,15.0874,38.4069,3.54458,1024.22,16.3423,29.6407,59.0723,1023.79,21.7477
4/11/2016 16:30,7400,47.5927,137.865,1023.78,15.0982,39.0249,210.731,1023.23,15.1625,38.857,5.08224,1023.89,16.2458,29.5873,145.351,1023.45,21.7692
4/11/2016 16:40,7401,46.8755,108.598,1023.66,15.0445,39.0325,171.34,1023.06,15.2161,38.9715,3.57309,1023.76,16.1814,29.8315,123.332,1023.31,21.855
4/11/2016 16:50,7402,46.4788,91.7172,1023.51,15.0553,38.9638,140.352,1022.86,15.259,38.6587,3.54799,1023.65,16.16,29.4652,103.801,1023.19,21.9408
4/11/2016 17:00,7403,46.6085,94.0164,1023.66,15.0767,38.9562,150.37,1023.03,15.3019,39.1698,3.58195,1023.71,16.1278,29.5339,108.083,1023.3,21.9944
4/11/2016 17:10,7404,46.4178,89.9044,1023.76,15.1089,38.9181,165.467,1023.04,15.3663,39.1088,4.41594,1023.76,16.0956,29.4652,90.0548,1023.47,22.0588
4/11/2016 17:20,7405,46.2881,78.7657,1023.56,15.1411,38.8418,147.238,1022.87,15.4414,39.1546,4.39055,1023.59,16.0742,29.6407,85.0651,1023.17,22.048
4/11/2016 17:30,7406,46.021,92.9911,1023.13,15.1732,38.8265,147.294,1022.34,15.4843,38.9715,3.56968,1023.19,16.0527,29.4576,101.596,1022.87,22.1767
4/11/2016 17:40,7407,46.1355,87.4679,1022.76,15.1947,38.8189,130.405,1022.09,15.5486,39.1164,3.54986,1022.87,16.0634,29.4652,90.5254,1022.52,22.284
4/11/2016 17:50,7408,46.6009,90.2226,1022.73,15.2698,38.7731,138.768,1022.04,15.613,39.0401,3.53549,1022.82,16.0312,29.5797,74.5629,1022.46,22.3054
4/11/2016 18:00,7409,46.6085,86.2654,1022.46,15.3341,38.7578,145.241,1021.82,15.6666,39.1317,3.56495,1022.6,16.0205,29.4195,84.9331,1022.28,22.2733
4/11/2016 18:10,7410,46.99,85.9327,1022.46,15.3985,38.651,155.5,1021.8,15.7953,39.3529,3.61836,1022.63,15.9991,29.2135,75.0008,1022.26,22.3162
4/11/2016 18:20,7411,47.1197,85.9623,1022.04,15.4735,38.5747,169.402,1021.46,15.8704,39.2385,3.81846,1022.26,16.0098,28.9617,57.0094,1021.93,22.3269
4/11/2016 18:30,7412,47.4248,85.1435,1022.03,15.5701,38.4145,191.748,1021.38,16.0205,39.33,4.1003,1022.24,15.9669,28.8015,67.742,1021.78,22.3483
4/11/2016 18:40,7413,47.7224,82.8255,1021.72,15.6451,38.2009,221.837,1021.14,16.16,39.3606,4.49575,1022,15.9883,28.7099,73.3723,1021.61,22.3376
4/11/2016 18:50,7414,47.791,81.0462,1021.44,15.7095,37.9644,229.705,1020.83,16.353,39.681,4.85492,1021.7,16.0098,28.5497,69.2273,1021.27,22.3912
4/11/2016 19:00,7415,48.3709,77.133,1021.18,15.7738,37.9491,246.995,1020.62,16.4924,39.5055,5.27672,1021.41,15.9776,28.6947,68.3012,1021.02,22.3912
4/11/2016 19:10,7416,49.2788,77.3566,1020.9,15.8489,37.8271,345.903,1020.15,16.6855,39.948,5.61145,1021.13,15.9883,29.2516,68.5158,1020.68,22.3912
4/11/2016 19:20,7417,49.9807,73.7486,1020.73,15.9562,38.4145,372.986,1020.1,16.8893,39.8183,6.10941,1020.97,15.9562,28.8015,55.9423,1020.58,22.4127
4/11/2016 19:30,7418,50.4308,73.057,1020.82,16.0312,38.8112,396.323,1020.14,17.6615,40.2532,7.24643,1021.01,16.0205,29.038,46.0592,1020.65,22.3483
4/11/2016 19:40,7419,50.6292,73.4116,1020.56,16.0742,37.438,401.828,1019.9,19.0986,40.9398,8.40441,1020.81,16.1278,29.1067,42.6724,1020.39,22.3162
4/11/2016 19:50,7420,51.148,73.1815,1020.53,16.16,36.1638,441.119,1019.89,20.2677,39.742,9.86102,1020.7,16.3316,30.1214,40.3813,1020.33,22.284
4/11/2016 20:00,7421,51.5981,66.7322,1020.43,16.2672,35.6985,409.415,1019.8,21.3402,39.7573,12.9542,1020.67,16.6533,30.1137,38.2679,1020.28,22.2625
4/11/2016 20:10,7422,51.3692,76.5511,1020.04,16.353,35.8663,483.885,1019.29,21.9837,39.6734,17.7104,1020.27,16.9429,30.3731,38.7206,1019.99,22.2411
4/11/2016 20:20,7423,51.0183,65.3435,1020.19,16.4603,36.8352,436.868,1019.51,22.284,38.8494,27.0543,1020.34,17.2003,30.4799,35.2885,1020.05,22.2625
4/11/2016 20:30,7424,50.7589,47.4675,1020.06,16.5782,37.7279,283.512,1019.4,22.3054,39.4063,15.2962,1020.22,17.2754,30.6554,32.1407,1019.94,22.2625
4/11/2016 20:40,7425,50.6444,44.2727,1019.93,16.6855,38.4679,196.527,1019.34,22.3912,39.5666,7.92293,1020.03,17.2754,30.9301,29.8012,1019.86,22.2733
4/11/2016 20:50,7426,50.8047,79.9802,1019.43,16.7498,38.857,508.29,1018.81,22.3162,39.6657,57.738,1019.54,17.2754,31.1284,44.4627,1019.34,22.2196
4/11/2016 21:00,7427,50.4995,25.4117,1019.67,16.8785,39.2461,150.161,1019.08,22.3805,40.2303,3.65626,1019.73,17.2325,31.3878,16.2261,1019.44,22.2625
4/11/2016 21:10,7428,50.591,26.5018,1019.39,16.9751,39.7268,112.985,1018.94,22.1767,40.1998,10.5716,1019.51,17.1681,31.6244,17.9333,1019.34,22.2089
4/11/2016 21:20,7429,50.4995,24.7204,1019.38,17.0716,39.2766,128.373,1018.86,22.0588,40.0167,14.8687,1019.5,17.1359,31.7235,14.9492,1019.33,22.2304
